workorderid,description,priority,status,submit_to,proj_start_date,proj_finish_date,actual_start,actual_finish,shop,map_page,address,location,category,date_initiated,project,total_cost,comments,zone,request_ids,resolution,sr_problem_code,sr_description,sr_priority,projected_start_date,projected_start_time,projected_finish_date,projected_finish_time,actual_start_date,actual_start_time,actual_finish_date,actual_finish_time,initiated_date,initiated_time
366180,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2023-01-30 19:56:00,2023-02-09 19:56:00,2023-01-30 19:56:00,2023-01-31 08:35:00,01,411T,7130 BAYOU FOREST DR,Remove fallen limb in front of property. ,TREEMAINTENANCE,2023-01-30 07:56 PM,,0.0,"From Request 193062:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2023-01-26T17:26:48.736-06:00 Dynamic365 Case Id : 2300745763
  Comments: Tre","3, ZONE",193062,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,1.0,2023-01-30,07:56 PM,2023-02-09,07:56 PM,2023-01-30,07:56 PM,2023-01-31,08:35 AM,2023-01-30,07:56 PM
366181,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2023-01-30 20:03:00,2023-02-09 20:03:00,2023-01-30 20:03:00,2023-01-31 13:50:00,02,412Q,979 GRENSHAW ST (LINCOLN PARK),Prune all trees for aesthetics at Lincoln Park. There is an upcoming Love Our Park event with the Mayor.,TREEMAINTENANCE,2023-01-30 08:03 PM,,5082.0,"From Request 192713:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: 
  Comments:","3, ZONE",192713,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,1.0,2023-01-30,08:03 PM,2023-02-09,08:03 PM,2023-01-30,08:03 PM,2023-01-31,01:50 PM,2023-01-30,08:03 PM
366182,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-30 21:47:00,2023-03-01 21:47:00,2023-01-31 12:00:00,2023-02-03 12:00:00,I,534G,2999 S WAYSIDE DR (GRAGG PARK),Remove 2 Willow Oak trees on south side of Gragg Park. Enter the park from Wheeler Dr and continue driving straight ahead. Both trees are directly along that road.,TREEMAINTENANCE,2023-01-30 09:47 PM,FY23 - Tree Maintenance,462.0,Invoice #135894,"6, ZONE",193118,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2023-01-30,09:47 PM,2023-03-01,09:47 PM,2023-01-31,12:00 PM,2023-02-03,12:00 PM,2023-01-30,09:47 PM
366183,WATER TREES,4,CLOSED,"UF, IN-HOUSE",2023-01-30 23:08:00,2023-02-13 23:08:00,2023-01-30 23:08:00,2023-03-01 15:31:00,01,411Z,2800 W LITTLE YORK RD (SYLVESTER TURNER PARK),Water 4 new Live Oaks (100-gallon) at Sylvester Turner Park. Use 2195 key to unlock gate on Wall St. Watering ends on 12/28/24.,TREEPLANTING,2023-01-30 11:08 PM,,0.0,"From Request 192324:
  Code: Tree Planting
  Description: Tree Planting Inspection
  Details: 
  Comments: Tree Planting Project at Sylvester Turner Park","3, ZONE",192324,00 - Work completed by in-house or contractor.,Tree Planting,Tree Planting Inspection,5.0,2023-01-30,11:08 PM,2023-02-13,11:08 PM,2023-01-30,11:08 PM,2023-03-01,03:31 PM,2023-01-30,11:08 PM
366184,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2023-01-31 07:10:00,2024-01-31 07:10:00,2023-01-31 07:10:00,2023-01-31 12:00:00,B,455F,8219 CRESTVIEW DR,"2 Oaks - 2"" caliper ",TREEPLANTING,2023-01-31 07:10 AM,,0.0,"From Request 193046:
  Code: Tree Protection Rev
  Description: Tree Protection Review Inspection
  Details: 
  Comments: 10"" Oak is a poor form 20"" Hackberry. 24"" oak is a American Elm. Would approve plan and request species of Oaks in front setbac","4, ZONE",193046,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2023-01-31,07:10 AM,2024-01-31,07:10 AM,2023-01-31,07:10 AM,2023-01-31,12:00 PM,2023-01-31,07:10 AM
366185,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-31 08:27:00,2023-03-02 08:27:00,2023-03-13 12:00:00,2023-04-26 12:00:00,K,570Z,"15419 GATEVIEW LN, MISSOURI CITY, TEXAS, 77489","Trim one 18"" Ash tree by drive way to remove decayed branch at the top canopy.",TREEMAINTENANCE,2023-01-31 08:27 AM,FY23 - Tree Maintenance,84.0,Invoice# 139686.,"7, ZONE",191941,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-01-31,08:27 AM,2023-03-02,08:27 AM,2023-03-13,12:00 PM,2023-04-26,12:00 PM,2023-01-31,08:27 AM
366186,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-31 08:44:00,2023-03-02 08:44:00,2023-03-13 12:00:00,2023-03-24 12:00:00,K,570A,11907 MANORGATE DR,"Prune 23"" Live Oak for 14' over the street clearance on longstaff side",TREEMAINTENANCE,2023-01-31 08:44 AM,FY23 - Tree Maintenance,89.0,Invoice #138313.,"7, ZONE",192337,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-01-31,08:44 AM,2023-03-02,08:44 AM,2023-03-13,12:00 PM,2023-03-24,12:00 PM,2023-01-31,08:44 AM
366187,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2023-01-31 08:57:00,2023-02-10 08:57:00,2023-01-31 08:57:00,2023-02-01 10:51:00,03,570G,12319 BRAESRIDGE DR,Remove debris from sidewalk to left of address.,TREEMAINTENANCE,2023-01-31 08:57 AM,,0.0,"From Request 191931:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-11-09T10:13:31.431-06:00 Dynamic365 Case Id : 2200653074
  Comments: CIT","7, ZONE",191931,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2023-01-31,08:57 AM,2023-02-10,08:57 AM,2023-01-31,08:57 AM,2023-02-01,10:51 AM,2023-01-31,08:57 AM
366188,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-31 09:01:00,2023-03-02 09:01:00,2023-03-13 12:00:00,2023-04-21 12:00:00,K,570G,12319 BRAESRIDGE DR,"Remove and stump grind 24"" Ash tree at 12311 braesridge ",TREEMAINTENANCE,2023-01-31 09:01 AM,FY23 - Tree Maintenance,336.0,Invoice# 139394.,"7, ZONE",191931,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2023-01-31,09:01 AM,2023-03-02,09:01 AM,2023-03-13,12:00 PM,2023-04-21,12:00 PM,2023-01-31,09:01 AM
366189,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2023-01-31 09:02:00,2023-02-01 09:02:00,2023-01-31 09:02:00,2023-02-01 10:11:00,05,569D,10200 W BELLFORT AVE,"Remove 18"" Oak in median across from apartments with broken limb and large amount of rot, can see through tree high priority ",TREEMAINTENANCE,2023-01-31 09:02 AM,,84.0,"From Request 193076:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2023-01-27T13:05:50.922-06:00 Dynamic365 Case Id : 2300746692
  Comments: Ent","7, ZONE",193076,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,1.0,2023-01-31,09:02 AM,2023-02-01,09:02 AM,2023-01-31,09:02 AM,2023-02-01,10:11 AM,2023-01-31,09:02 AM
366190,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-31 09:16:00,2023-03-02 09:16:00,2023-03-13 12:00:00,2023-03-24 12:00:00,K,570G,12339 SILO LN,Trim 4 Live oaks to street clearance along secretariat and silo ln,TREEMAINTENANCE,2023-01-31 09:16 AM,FY23 - Tree Maintenance,367.0,Invoice #138313.,"7, ZONE",191175,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-01-31,09:16 AM,2023-03-02,09:16 AM,2023-03-13,12:00 PM,2023-03-24,12:00 PM,2023-01-31,09:16 AM
366191,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2023-01-31 09:21:00,2023-02-10 09:21:00,2023-01-31 09:21:00,2023-02-01 10:09:00,04,570B,"8888 W BELLFORT AVE, HOUSTON, TEXAS, 77031",Pick the dead tree on right ofway of W Bellfort Avenue outside the Iron fence on ROw of the given address. ,TREEMAINTENANCE,2023-01-31 09:21 AM,,0.0,"From Request 191653:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-10-28T13:49:05.850-05:00 Dynamic365 Case Id : 2200641179
  Comments: Tre","7, ZONE",191653,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2023-01-31,09:21 AM,2023-02-10,09:21 AM,2023-01-31,09:21 AM,2023-02-01,10:09 AM,2023-01-31,09:21 AM
366192,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-31 09:22:00,2023-03-02 09:22:00,2023-03-13 12:00:00,2023-04-21 12:00:00,F,569B,11034 ENSBROOK DR,"Remove and stump grind 26"" Ash with large amount of rot atnside of property ",TREEMAINTENANCE,2023-01-31 09:22 AM,FY23 - Tree Maintenance,378.0,Invoice# 139394.,"2, ZONE",192636,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-01-31,09:22 AM,2023-03-02,09:22 AM,2023-03-13,12:00 PM,2023-04-21,12:00 PM,2023-01-31,09:22 AM
366193,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-31 09:28:00,2023-03-02 09:28:00,2023-03-13 12:00:00,2023-03-24 12:00:00,K,570G,12339 SECRETARIAT CT,Trim Oak to clear street light at address ,TREEMAINTENANCE,2023-01-31 09:28 AM,FY23 - Tree Maintenance,94.0,Invoice #138313.,"7, ZONE",191184,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-01-31,09:28 AM,2023-03-02,09:28 AM,2023-03-13,12:00 PM,2023-03-24,12:00 PM,2023-01-31,09:28 AM
366194,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-31 14:48:00,2023-03-02 14:48:00,2023-03-13 12:00:00,2023-04-14 12:00:00,B,451D,"4214 FALLEN OAKS DR,HOUSTON,77091",Trim Oak trees infront of 4218 and 4207 fallen Oaks to street clearance ,TREEMAINTENANCE,2023-01-31 02:48 PM,FY23 - Tree Maintenance,189.0,Invoice #139035.,"3, ZONE",192653,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-01-31,02:48 PM,2023-03-02,02:48 PM,2023-03-13,12:00 PM,2023-04-14,12:00 PM,2023-01-31,02:48 PM
366195,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-31 15:47:00,2023-03-02 15:47:00,2023-03-13 12:00:00,2023-04-14 12:00:00,C,451F,5750 GOLDEN FOREST DR,Trim deadwood from 2 Live oaks in esplanade across from address ,TREEMAINTENANCE,2023-01-31 03:47 PM,FY23 - Tree Maintenance,178.0,Invoice #139035.,"3, ZONE",192489,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-01-31,03:47 PM,2023-03-02,03:47 PM,2023-03-13,12:00 PM,2023-04-14,12:00 PM,2023-01-31,03:47 PM
366196,STUMP GRINDING BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2023-02-01 07:22:00,2024-02-01 07:22:00,2023-02-01 07:22:00,2023-02-14 15:15:00,03,570A,12307 SHELWICK DR,Grind stump.,TREEMAINTENANCE,2023-02-01 07:22 AM,,210.0,"From Request 191738:
  Code: Tree Stump Grinding
  Description: Tree Stump Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-11-02T12:17:07.296-05:00 Dynamic365 Case Id : 2200646012
  Comments","7, ZONE",191738,00 - Work completed by in-house or contractor.,Tree Stump Grinding,Tree Stump Inspection,3.0,2023-02-01,07:22 AM,2024-02-01,07:22 AM,2023-02-01,07:22 AM,2023-02-14,03:15 PM,2023-02-01,07:22 AM
366197,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 08:09:00,2023-03-03 08:09:00,2023-03-13 12:00:00,2023-05-27 12:00:00,C,451M,"4420 WATONGA BLVD, HOUSTON, TEXAS, 77092",Femove one dead trees at the location ( at Watonga Parkway Park on the right side) and grind the resulting stump.  ,TREEMAINTENANCE,2023-02-01 08:09 AM,FY23 - Tree Maintenance,378.0,Invoice #140927,"3, ZONE",193102,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,1.0,2023-02-01,08:09 AM,2023-03-03,08:09 AM,2023-03-13,12:00 PM,2023-05-27,12:00 PM,2023-02-01,08:09 AM
366198,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2023-02-01 08:21:00,2024-02-01 08:21:00,2023-02-01 08:21:00,2023-02-01 12:00:00,B,455E,8200 DARIEN ST (ROSEWOOD PARK),113 Mixed Species -15 gallon,TREEPLANTING,2023-02-01 08:21 AM,,0.0,"From Request 189220:
  Code: Tree Planting
  Description: Tree Planting Inspection
  Details: 
  Comments: Darien and bywood - three existing trees interfering with proposed location. Existing trees between sidewalk and bywood interfere with propose","4, ZONE",189220,00 - Work completed by in-house or contractor.,Tree Planting,Tree Planting Inspection,5.0,2023-02-01,08:21 AM,2024-02-01,08:21 AM,2023-02-01,08:21 AM,2023-02-01,12:00 PM,2023-02-01,08:21 AM
366199,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 08:22:00,2023-02-02 08:22:00,2023-02-08 20:37:00,2023-02-28 12:00:00,B,494B,4423 NOBLE ST,"Remove 22"" Hackberry in road at 4422 noble street. high priority ",TREEMAINTENANCE,2023-02-01 08:22 AM,FY23 - Tree Maintenance,246.0,INV 136872,"4, ZONE",192591,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-02-01,08:22 AM,2023-02-02,08:22 AM,2023-02-08,08:37 PM,2023-02-28,12:00 PM,2023-02-01,08:22 AM
366200,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2023-02-01 08:35:00,2024-02-01 08:35:00,2023-02-01 08:35:00,2023-02-01 12:00:00,B,454Q,4903 BENNINGTON ST (TRINITY GARDENS PARK),75 Mixed species - 15 gallon,TREEPLANTING,2023-02-01 08:35 AM,,0.0,"From Request 189226:
  Code: Tree Planting
  Description: Tree Planting Inspection
  Details: 
  Comments: Trees at dead end of wileyvale not on city property.will highlight and attach. 

Unable to highlight on Adobe. Trees at wileyvale and Shrevepo","4, ZONE",189226,00 - Work completed by in-house or contractor.,Tree Planting,Tree Planting Inspection,5.0,2023-02-01,08:35 AM,2024-02-01,08:35 AM,2023-02-01,08:35 AM,2023-02-01,12:00 PM,2023-02-01,08:35 AM
366201,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2023-02-01 08:41:00,2023-02-02 08:41:00,2023-02-01 08:41:00,2023-02-08 09:29:00,03,494B,4430 NICHOLS ST,"Trim broken and hanging limbs from 29"" Willow Oak low priority ",TREEMAINTENANCE,2023-02-01 08:41 AM,,94.0,"From Request 192215:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-11-30T12:38:42.558-06:00 Dynamic365 Case Id : 2200673129
  Comments: Limbs bro","4, ZONE",192215,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-02-01,08:41 AM,2023-02-02,08:41 AM,2023-02-01,08:41 AM,2023-02-08,09:29 AM,2023-02-01,08:41 AM
366202,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 09:06:00,2023-03-03 09:06:00,2023-03-13 12:00:00,2023-06-08 12:00:00,B,494C,3207 WIPPRECHT ST,"Remove and stump grind 35"" Tallow at on corner at 2943 wipprecht st",TREEMAINTENANCE,2023-02-01 09:06 AM,FY23 - Tree Maintenance,630.0,Invoice #141519,"4, ZONE",192277,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2023-02-01,09:06 AM,2023-03-03,09:06 AM,2023-03-13,12:00 PM,2023-06-08,12:00 PM,2023-02-01,09:06 AM
366203,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2023-02-01 09:08:00,2024-02-01 09:08:00,2023-02-01 09:08:00,2023-02-01 12:00:00,H,494H,7111 SAN ANGELO ST,"1 Oak - 1 1/2"" caliper ",TREEPLANTING,2023-02-01 09:08 AM,,0.0,"From Request 193095:
  Code: Tree Protection Rev
  Description: Tree Protection Review Inspection
  Details: 
  Comments:","5, ZONE",193095,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,3.0,2023-02-01,09:08 AM,2024-02-01,09:08 AM,2023-02-01,09:08 AM,2023-02-01,12:00 PM,2023-02-01,09:08 AM
366204,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 09:46:00,2023-03-03 09:46:00,2023-03-13 12:00:00,2023-05-01 12:00:00,C,492Z,1931 BANKS ST,"Prune 18"" Live Oak for deadwood and 8' over the roof, next to driveway near power pole",TREEMAINTENANCE,2023-02-01 09:46 AM,,73.0,"Per contractor, work already completed. Cancel work order. See photo and email attached.","7, ZONE",190855,07 - Canceled. Work already completed upon arrival.,Tree Removal,Tree Removal Inspection,3.0,2023-02-01,09:46 AM,2023-03-03,09:46 AM,2023-03-13,12:00 PM,2023-05-01,12:00 PM,2023-02-01,09:46 AM
366205,REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2023-02-01 10:17:00,2023-03-03 10:17:00,2023-02-01 10:17:00,2023-03-09 13:28:00,01,453S,"1801 HEIGHTS BLVD, HOUSTON, TEXAS, 77008",Remove two partially uprooted trees across the road of given address (in the esplanade).,TREEMAINTENANCE,2023-02-01 10:17 AM,,0.0,"From Request 190910:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-09-28T08:40:09.378-05:00 Dynamic365 Case Id : 2200607150
  Comments: Ent","3, ZONE",190910,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2023-02-01,10:17 AM,2023-03-03,10:17 AM,2023-02-01,10:17 AM,2023-03-09,01:28 PM,2023-02-01,10:17 AM
366206,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 10:24:00,2023-03-03 10:24:00,2023-03-13 12:00:00,2023-03-22 12:00:00,B,495A,3209 EXCHANGE ST,"Trim 12"" Elm at 3210 exchange St to street clearance ",TREEMAINTENANCE,2023-02-01 10:24 AM,FY24 - Prime Trees,73.0,Invoice #138313,"4, ZONE",192639,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-02-01,10:24 AM,2023-03-03,10:24 AM,2023-03-13,12:00 PM,2023-03-22,12:00 PM,2023-02-01,10:24 AM
366207,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 10:52:00,2023-02-02 10:52:00,2023-02-08 20:37:00,2023-02-28 12:12:00,H,495E,7306 SAN ANGELO ST,"Remove 30"" multi-stem Tallow to right of address low priority ",TREEMAINTENANCE,2023-02-01 10:52 AM,,435.0,Work already completed upon arrival. Canceling work order.,"5, ZONE",193109,07 - Canceled. Work already completed upon arrival.,Tree Removal,Tree Removal Inspection,0.0,2023-02-01,10:52 AM,2023-02-02,10:52 AM,2023-02-08,08:37 PM,2023-02-28,12:12 PM,2023-02-01,10:52 AM
366208,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 11:50:00,2023-03-03 11:50:00,2023-03-13 12:00:00,2023-07-07 12:00:00,C,453S,"2025 COLUMBIA ST, HOUSTON, TEXAS, 77008","Remove 22"" dead pecan tree behind the house in alley (behind Arlington street and Columbia street in the alley).",TREEMAINTENANCE,2023-02-01 11:50 AM,,246.0,"Per contractor, tree removal completed upon arrival. Canceling work order. See email and photo attached.","3, ZONE","190664,194741",07 - Canceled. Work already completed upon arrival.,Tree Removal,Tree Removal Inspection,3.0,2023-02-01,11:50 AM,2023-03-03,11:50 AM,2023-03-13,12:00 PM,2023-07-07,12:00 PM,2023-02-01,11:50 AM
366209,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2023-02-01 11:53:00,2023-02-02 11:53:00,2023-02-01 11:53:00,2023-02-06 14:37:00,01,496L,12501 MARKET ST RD (JP WHITE PARK),"Remove rotten 22"" American Sycamore on parking lot at park and standing high priority ",TREEMAINTENANCE,2023-02-01 11:53 AM,,246.0,"From Request 193121:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: 
  Comments: Ranger A. Conchola, unit 234, reported a tree down at E. P. White Park / 12501 market street","5, ZONE",193121,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,1.0,2023-02-01,11:53 AM,2023-02-02,11:53 AM,2023-02-01,11:53 AM,2023-02-06,02:37 PM,2023-02-01,11:53 AM
366210,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 12:13:00,2023-03-03 12:13:00,2023-03-13 12:00:00,2023-06-13 12:00:00,I,496C,500 MAXEY RD,"Remove and stump grind dead 17"" Live Oak on esplanade on the woodforest side of address ",TREEMAINTENANCE,2023-02-01 12:13 PM,FY23 - Tree Maintenance,231.0,Invoice #142099,"4, ZONE",192529,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2023-02-01,12:13 PM,2023-03-03,12:13 PM,2023-03-13,12:00 PM,2023-06-13,12:00 PM,2023-02-01,12:13 PM
366211,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 12:23:00,2023-03-03 12:23:00,2023-03-13 12:00:00,2023-04-28 12:00:00,C,453S,200 E 23RD ST (HALBERT PARK),"Trim 5 trees in the Halbert park 14' above street, 8 ' above sidewalk/children play ground. ",TREEMAINTENANCE,2023-02-01 12:23 PM,FY23 - Tree Maintenance,509.0,Invoice #139686.,"3, ZONE","190884,194256",00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-02-01,12:23 PM,2023-03-03,12:23 PM,2023-03-13,12:00 PM,2023-04-28,12:00 PM,2023-02-01,12:23 PM
366212,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 13:13:00,2023-03-03 13:13:00,2024-04-02 12:00:00,2024-11-19 12:00:00,C,492V,"4001 Hazard St, Houston, Texas, 77098","Remove and stump grind dead 20"" Myrtle at corner of Branard St & Hazard St.",TREEMAINTENANCE,2023-02-01 01:13 PM,FY25 - Prime Trees,246.75,Invoice #173903.,"2, ZONE","190792,203700",00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2023-02-01,01:13 PM,2023-03-03,01:13 PM,2024-04-02,12:00 PM,2024-11-19,12:00 PM,2023-02-01,01:13 PM
366213,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 13:26:00,2023-02-02 13:26:00,2023-02-08 20:37:00,2023-02-13 12:00:00,I,534V,7250 BELLFORT ST (STUART (ROBERT C.) PARK),Remove two downed trees from the park. ,TREEMAINTENANCE,2023-02-01 01:26 PM,FY23 - Tree Maintenance,666.0,INV 136354,"6, ZONE",193126,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,1.0,2023-02-01,01:26 PM,2023-02-02,01:26 PM,2023-02-08,08:37 PM,2023-02-13,12:00 PM,2023-02-01,01:26 PM
366214,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 14:16:00,2023-03-03 14:16:00,2023-03-13 12:00:00,2023-06-13 12:00:00,E,497E,814 WESTMONT DR,"Remove and stump grind 45"" rotting Water Oak at 817 Westmount Dr. ",TREEMAINTENANCE,2023-02-01 02:16 PM,FY23 - Tree Maintenance,845.0,Invoice #142099,"4, ZONE",192738,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-02-01,02:16 PM,2023-03-03,02:16 PM,2023-03-13,12:00 PM,2023-06-13,12:00 PM,2023-02-01,02:16 PM
366215,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-02-01 14:30:00,2023-03-03 14:30:00,2023-03-13 12:00:00,2023-06-16 12:00:00,E,497E,814 WESTMONT DR,Trim 2 Ash trees at 822 Westmont Dr to street clearance ,TREEMAINTENANCE,2023-02-01 02:30 PM,FY23 - Tree Maintenance,189.0,Invoice #142099,"4, ZONE",192738,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-02-01,02:30 PM,2023-03-03,02:30 PM,2023-03-13,12:00 PM,2023-06-16,12:00 PM,2023-02-01,02:30 PM
