workorderid,description,priority,status,submit_to,proj_start_date,proj_finish_date,actual_start,actual_finish,shop,map_page,address,location,category,date_initiated,project,total_cost,comments,zone,request_ids,resolution,sr_problem_code,sr_description,sr_priority,projected_start_date,projected_start_time,projected_finish_date,projected_finish_time,actual_start_date,actual_start_time,actual_finish_date,actual_finish_time,initiated_date,initiated_time
377958,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-05-16 09:47:00,2025-05-16 09:47:00,2024-05-16 09:47:00,2024-05-16 12:00:00,C,452F,"1314 Richelieu Ln,  Houston,  Texas,  77018","1 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-05-16 09:47 AM,,0.0,"(Copied from Service Request 205395): ""Customer replied, ""The tree is a live oak.""
See email attached.""","3, ZONE",205395,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2024-05-16,09:47 AM,2025-05-16,09:47 AM,2024-05-16,09:47 AM,2024-05-16,12:00 PM,2024-05-16,09:47 AM
377961,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-05-16 10:39:00,2024-05-17 10:39:00,2024-05-16 10:39:00,2024-06-10 09:53:00,01,493Z,3602 Anita St (University Village Park),Trim low limbs hanging over park site. See photos attached.,TREEMAINTENANCE,2024-05-16 10:39 AM,,147.0,"(Copied from Service Request 206221): ""Inspect for trimming - low limbs hanging over park site. See photos attached.""","6, ZONE",206221,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,1.0,2024-05-16,10:39 AM,2024-05-17,10:39 AM,2024-05-16,10:39 AM,2024-06-10,09:53 AM,2024-05-16,10:39 AM
377962,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-05-16 10:42:00,2024-06-15 10:42:00,2024-07-03 12:00:00,2025-01-06 12:00:00,B,455T,"5419 Fairchild St,  Houston,  Texas,  77028","Prune 24"" water oak for street clearance and deadwood at indicated location ",TREEMAINTENANCE,2024-05-16 10:42 AM,FY25 - Prime Trees,89.25,Invoice #174881,"4, ZONE",206004,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-05-16,10:42 AM,2024-06-15,10:42 AM,2024-07-03,12:00 PM,2025-01-06,12:00 PM,2024-05-16,10:42 AM
377968,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-05-16 11:01:00,2024-06-15 11:01:00,2024-07-03 12:00:00,2024-09-19 12:00:00,B,455P,"8152 Miley St,  Houston,  Texas,  77028","Prune 12"" Hackberry for installation of new street light. Also prune limbs 8ft away from roof.",TREEMAINTENANCE,2024-05-16 11:01 AM,FY25 - Prime Trees,73.5,Invoice #170251,"4, ZONE","206152,207255",00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-05-16,11:01 AM,2024-06-15,11:01 AM,2024-07-03,12:00 PM,2024-09-19,12:00 PM,2024-05-16,11:01 AM
377976,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-05-16 11:17:00,2024-05-26 11:17:00,2024-05-16 11:17:00,2024-10-20 21:38:00,B,455P,8100 Kenton St (Liberty Park - Hobart Taylor Community Center),"Prune 34"" oak for driveway and parking lot clearance at the front gate entrance to the park. ",TREEMAINTENANCE,2024-05-16 11:17 AM,,105.0,"(Copied from Service Request 206198): ""Lift the canopy on the trees at the front gate entrance. Mobile medical bus vehicles tops are dragging on the tree limbs when they come into the park. Need to be completed by May 31.""","4, ZONE",206198,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,1.0,2024-05-16,11:17 AM,2024-05-26,11:17 AM,2024-05-16,11:17 AM,2024-10-20,09:38 PM,2024-05-16,11:17 AM
377981,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-05-16 12:42:00,2024-06-15 12:42:00,2024-07-03 12:00:00,2024-11-15 12:00:00,B,454G,"9106 Heatherside St,  Houston,  Texas,  77016","Remove and stump grind 24"" declining sweegum tree at indicated location",TREEMAINTENANCE,2024-05-16 12:42 PM,FY25 - Prime Trees,336.0,Invoice #172897.,"4, ZONE","206242,216572",00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-05-16,12:42 PM,2024-06-15,12:42 PM,2024-07-03,12:00 PM,2024-11-15,12:00 PM,2024-05-16,12:42 PM
377982,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-05-16 13:16:00,2025-05-16 13:16:00,2024-05-16 13:16:00,2024-05-16 12:00:00,D,574L,6231 Carson Rd (Garver Heights - Phase II),"6 Loblolly Pine - 2"" caliper 
4 Live Oak - 3"" caliper ",TREEPLANTING,2024-05-16 01:16 PM,,0.0,"(Copied from Service Request 204674): ""This location is fenced with high iron sheets, no visibility inside. Can not exactly determine starting point to end but can guess. Most of the trees inside fence are Hackberries,  Tallows. Spotted some Elm and","6, ZONE",204674,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,8.0,2024-05-16,01:16 PM,2025-05-16,01:16 PM,2024-05-16,01:16 PM,2024-05-16,12:00 PM,2024-05-16,01:16 PM
377983,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-05-16 13:16:00,2024-06-15 13:16:00,2024-07-03 12:00:00,2024-08-30 12:00:00,C,452N,"2203 Judiway St, Houston, Texas, 77018","Remove 27"" dying oak tree along judiway street. Tree has a lot of rot. ",TREEMAINTENANCE,2024-05-16 01:16 PM,FY25 - Prime Trees,262.5,Invoice #168520,"3, ZONE",206209,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-05-16,01:16 PM,2024-06-15,01:16 PM,2024-07-03,12:00 PM,2024-08-30,12:00 PM,2024-05-16,01:16 PM
377984,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2024-05-16 13:18:00,2024-06-15 13:18:00,2024-05-16 13:18:00,2024-05-16 12:00:00,D,574L,6231 Carson Rd (Garver Heights - Phase II),Removal Permit for 23 ROW trees. See permit attached for details.,TREEMAINTENANCE,2024-05-16 01:18 PM,FY24 - Prime Trees,798.0,"(Copied from Service Request 204674): ""This location is fenced with high iron sheets, no visibility inside. Can not exactly determine starting point to end but can guess. Most of the trees inside fence are Hackberries,  Tallows. Spotted some Elm and","6, ZONE",204674,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,8.0,2024-05-16,01:18 PM,2024-06-15,01:18 PM,2024-05-16,01:18 PM,2024-05-16,12:00 PM,2024-05-16,01:18 PM
377986,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-05-16 13:23:00,2024-06-15 13:23:00,2024-07-03 12:00:00,2024-07-15 12:00:00,H,413T,"11915 Wilkie Ln,  Houston,  Texas,  77076","Prune two Pecan trees (22"" and 27"") for street and driveway clearance at indicated location.         ",TREEMAINTENANCE,2024-05-16 01:23 PM,FY25 - Prime Trees,183.75,Invoice #166053,"4, ZONE",205563,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-05-16,01:23 PM,2024-06-15,01:23 PM,2024-07-03,12:00 PM,2024-07-15,12:00 PM,2024-05-16,01:23 PM
377987,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-05-16 13:24:00,2025-05-16 13:24:00,2024-05-16 13:24:00,2024-05-16 12:00:00,H,453N,"510 E 37th St,  Houston,  Texas,  77022","1 Live Oak - 2"" caliper ",TREEPLANTING,2024-05-16 01:24 PM,,0.0,"(Copied from Service Request 205436): ""Agreed. Proceed with issuing the permit.""","3, ZONE",205436,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,0.0,2024-05-16,01:24 PM,2025-05-16,01:24 PM,2024-05-16,01:24 PM,2024-05-16,12:00 PM,2024-05-16,01:24 PM
377988,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2024-05-16 13:28:00,2024-06-15 13:28:00,2024-05-16 13:28:00,2024-05-16 12:00:00,H,453N,"510 E 37th St,  Houston,  Texas,  77022","Removal Permit for one 22"" Pecan within the building setback.",TREEMAINTENANCE,2024-05-16 01:28 PM,FY24 - Prime Trees,336.0,"(Copied from Service Request 205436): ""Agreed. Proceed with issuing the permit.""","3, ZONE",205436,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,0.0,2024-05-16,01:28 PM,2024-06-15,01:28 PM,2024-05-16,01:28 PM,2024-05-16,12:00 PM,2024-05-16,01:28 PM
377989,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-05-16 13:39:00,2024-05-17 13:39:00,2024-05-16 13:39:00,2024-09-12 13:01:00,04,452F,"5019 Oak Forest Dr,  Houston,  Texas,  77018","Remove broken and hanging tree limb off 17"" water oak tree. Tree is in front and to the right of property. Limb is hanging on pedestrian walking bridge. High priority ",TREEMAINTENANCE,2024-05-16 01:39 PM,,84.0,"(Copied from Service Request 206237): ""Work order created for emergency tree trimming ""","3, ZONE",206237,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-05-16,01:39 PM,2024-05-17,01:39 PM,2024-05-16,01:39 PM,2024-09-12,01:01 PM,2024-05-16,01:39 PM
377990,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-05-16 13:49:00,2024-05-17 13:49:00,2024-08-02 12:00:00,2024-10-23 12:00:00,F,529K,7700 Boone Rd (Boone Road Park),"Remove 35"" multi stem oak with broken limb and completely hollow next to walking path at back of park on Bayou side low priority ",TREEMAINTENANCE,2024-05-16 01:49 PM,FY25 - Prime Trees,446.25,Invoice #171933.,"2, ZONE",206146,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-05-16,01:49 PM,2024-05-17,01:49 PM,2024-08-02,12:00 PM,2024-10-23,12:00 PM,2024-05-16,01:49 PM
377991,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-05-16 13:58:00,2024-05-17 13:58:00,2024-07-03 12:00:00,2024-10-23 12:00:00,F,529K,7700 Boone Rd (Boone Road Park),"Prune broken limb next to walking path on s sideof park from 30"" oak low priority ",TREEMAINTENANCE,2024-05-16 01:58 PM,FY25 - Prime Trees,105.0,Invoice #171677,"2, ZONE",206146,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-05-16,01:58 PM,2024-05-17,01:58 PM,2024-07-03,12:00 PM,2024-10-23,12:00 PM,2024-05-16,01:58 PM
377992,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-05-16 14:17:00,2024-06-15 14:17:00,2024-07-03 12:00:00,2024-07-17 12:00:00,B,411Z,"6402 Goldspier St,  Houston,  Texas,  77091","Remove two dead water oak trees that are in the ditch. 23"" and 25"" water oaks. ",TREEMAINTENANCE,2024-05-16 02:17 PM,FY25 - Prime Trees,509.25,Invoice #166053,"3, ZONE",205950,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-05-16,02:17 PM,2024-06-15,02:17 PM,2024-07-03,12:00 PM,2024-07-17,12:00 PM,2024-05-16,02:17 PM
377999,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-05-16 23:33:00,2024-05-17 23:33:00,2024-05-16 23:33:00,2024-05-17 14:37:00,01,493A,"500 Arlington St,  Houston,  Texas,  77007","Remove fallen 20"" American Elm blocking road.",TREEMAINTENANCE,2024-05-16 11:33 PM,Derecho Storm - 5/16/24,246.75,"(Copied from Service Request 206328): ""Fallen tree on home. See photo attached.""","3, ZONE",206328,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,1.0,2024-05-16,11:33 PM,2024-05-17,11:33 PM,2024-05-16,11:33 PM,2024-05-17,02:37 PM,2024-05-16,11:33 PM
378004,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-05-17 09:50:00,2024-05-18 09:50:00,2024-05-17 09:50:00,2024-10-20 21:39:00,A,411S,Woodland Trails Dr & Shady Arbor Ln (Woodland Trails Park),"Emergency trim fallen limb from 22"" Hackberry blocking sidewalk in Woodland Hills Park. Very Low priority. ",TREEMAINTENANCE,2024-05-17 09:50 AM,Derecho Storm - 5/16/24,89.25,"(Copied from Service Request 206148): ""Tree on ground blocks trail. Tree located by the bird nest and other trees along the trail. ""","3, ZONE",206148,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-05-17,09:50 AM,2024-05-18,09:50 AM,2024-05-17,09:50 AM,2024-10-20,09:39 PM,2024-05-17,09:50 AM
378005,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-05-17 09:52:00,2024-05-18 09:52:00,2024-08-02 12:00:00,2025-05-26 12:00:00,A,411S,Woodland Trails Dr & Shady Arbor Ln (Woodland Trails Park),"Emergency remove fallen 16"" Hackberry from bayou edge north of Woodland Trails & Shady Arbor intersection. Low priority",TREEMAINTENANCE,2024-05-17 09:52 AM,Derecho Storm - 5/16/24,157.5,Invoice #182670.,"3, ZONE",206148,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-05-17,09:52 AM,2024-05-18,09:52 AM,2024-08-02,12:00 PM,2025-05-26,12:00 PM,2024-05-17,09:52 AM
378006,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-05-17 09:52:00,2024-05-18 09:52:00,2024-05-17 09:52:00,2024-08-09 22:36:00,C,492B,"5819 Katy St,  Houston,  Texas,  77007","Remove broken 14"" palm obstructing driveway in front indicated address low priority ",TREEMAINTENANCE,2024-05-17 09:52 AM,,246.75,Canceling work order. Tree has been removed.,"3, ZONE",206296,08 - Canceled. Work not approved by manager.,Tree Removal,Tree Removal Inspection,0.0,2024-05-17,09:52 AM,2024-05-18,09:52 AM,2024-05-17,09:52 AM,2024-08-09,10:36 PM,2024-05-17,09:52 AM
378007,EMERGENCY DEBRIS PICK-UP,1,CLOSED,"UF, IN-HOUSE",2024-05-17 09:56:00,2024-05-18 09:56:00,2024-05-17 09:56:00,2024-05-18 07:45:00,01,451T,"1942 Counter Point Dr,  Houston,  Texas,  77055",Pick the debris of RoW ash that is around the damaged private car infrint of the address. Also remove/trim the broken branches of same tree. High priority.,TREEMAINTENANCE,2024-05-17 09:56 AM,Derecho Storm - 5/16/24,0.0,"(Copied from Service Request 206339): ""Limbs fell and blocking driveway""","3, ZONE",206339,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,1.0,2024-05-17,09:56 AM,2024-05-18,09:56 AM,2024-05-17,09:56 AM,2024-05-18,07:45 AM,2024-05-17,09:56 AM
378008,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-05-17 10:04:00,2024-05-18 10:04:00,2024-05-17 10:04:00,2024-05-18 14:42:00,04,492F,"1601 McDonald St,  Houston,  Texas,  77007","Remove fallen pecan that is on a car and blocking road on dale side, high priority  ",TREEMAINTENANCE,2024-05-17 10:04 AM,Derecho Storm - 5/16/24,262.5,"(Copied from Service Request 206307): ""Told caller that I was creating wo for tree removal ""","2, ZONE",206307,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-05-17,10:04 AM,2024-05-18,10:04 AM,2024-05-17,10:04 AM,2024-05-18,02:42 PM,2024-05-17,10:04 AM
378009,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,ISSUED,"UF, CONTRACTOR",2024-05-17 10:04:00,2024-06-16 10:04:00,2024-07-03 12:00:00,2024-06-16 10:04:00,A,451T,"1942 Counter Point Dr,  Houston,  Texas,  77055","Remove and stump grind one 38"" Green ash tree in RoW infront of the address. ",TREEMAINTENANCE,2024-05-17 10:04 AM,FY26 - Prime Trees,630.0,"(Copied from Service Request 206339): ""Limbs fell and blocking driveway""","3, ZONE","206339,210073",,Tree Trim,Tree Trim Inspection,1.0,2024-05-17,10:04 AM,2024-06-16,10:04 AM,2024-07-03,12:00 PM,2024-06-16,10:04 AM,2024-05-17,10:04 AM
378010,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-05-17 10:26:00,2024-05-18 10:26:00,2024-05-17 10:26:00,2024-09-13 13:22:00,07,451S,"2029 Marnel Rd,  Houston,  Texas,  77055",Remove the broken and hanging branches of green ash tree in RoW infront of the address and live oak across the street. High priority.,TREEMAINTENANCE,2024-05-17 10:26 AM,,94.5,"(Copied from Service Request 206300): ""There are broken trees and limbs blocking a public sidewalk and some hanging limbs which is dangerous and can fall on someone walking under it.""","3, ZONE",206300,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-05-17,10:26 AM,2024-05-18,10:26 AM,2024-05-17,10:26 AM,2024-09-13,01:22 PM,2024-05-17,10:26 AM
378011,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-05-17 10:26:00,2024-05-18 10:26:00,2024-05-17 10:26:00,2024-05-18 13:50:00,03,492D,"943 Waverly St,  Houston,  Texas,  77008","Remove a 25"" maple broken and uprooted 18"" Pecan in front of indicated location, high priority ",TREEMAINTENANCE,2024-05-17 10:26 AM,Derecho Storm - 5/16/24,420.0,"(Copied from Service Request 206297): ""Tree is on the ground blocking street or sidewalk""","3, ZONE",206297,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-05-17,10:26 AM,2024-05-18,10:26 AM,2024-05-17,10:26 AM,2024-05-18,01:50 PM,2024-05-17,10:26 AM
378012,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-05-17 10:30:00,2024-05-18 10:30:00,2024-05-17 10:30:00,2024-05-18 09:43:00,02,411Z,"3015 Druid St,  Houston,  Texas,  77091","Emergency remove fallen ~35"" hackberry completely blocking road. Tree on car. Private tree. High priority.",TREEMAINTENANCE,2024-05-17 10:30 AM,Derecho Storm - 5/16/24,446.25,"(Copied from Service Request 206388): ""Spoke with homeowner. Informed homeowner tree will be removed, informed them a delay is possible due to volume of similar requests.""","3, ZONE",206388,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-05-17,10:30 AM,2024-05-18,10:30 AM,2024-05-17,10:30 AM,2024-05-18,09:43 AM,2024-05-17,10:30 AM
378013,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2024-05-17 10:33:00,2024-05-27 10:33:00,2024-05-17 10:33:00,2024-09-13 09:55:00,A,451S,"2029 Marnel Rd,  Houston,  Texas,  77055",Pick all the debris of broken branches in front of the address.,TREEMAINTENANCE,2024-05-17 10:33 AM,Derecho Storm - 5/16/24,0.0,Debris has been removed.,"3, ZONE",206300,07 - Canceled. Work already completed upon arrival.,Tree Trim,Tree Trim Inspection,0.0,2024-05-17,10:33 AM,2024-05-27,10:33 AM,2024-05-17,10:33 AM,2024-09-13,09:55 AM,2024-05-17,10:33 AM
378015,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-05-17 10:49:00,2024-05-18 10:49:00,2024-05-17 10:49:00,2024-06-03 09:39:00,02,493B,"424 Pecore St,  Houston,  Texas,  77009","Remove broken 16"" pear in front of indicated location, ROW, low priority ",TREEMAINTENANCE,2024-05-17 10:49 AM,Derecho Storm - 5/16/24,157.5,"(Copied from Service Request 206301): ""Tree on the ground on private property""","3, ZONE",206301,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-05-17,10:49 AM,2024-05-18,10:49 AM,2024-05-17,10:49 AM,2024-06-03,09:39 AM,2024-05-17,10:49 AM
378016,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-05-17 10:55:00,2024-05-18 10:55:00,2024-05-17 10:55:00,2024-06-25 12:25:00,03,492M,"712 Hartman St,  Houston,  Texas,  77007","Remove fallen 18"" Hackberry behind address on lot that is labeled as blossom on Google maps high priority ",TREEMAINTENANCE,2024-05-17 10:55 AM,Derecho Storm - 5/16/24,157.5,Is very wet we can't bring any trucks in side to remove the tree,"2, ZONE","206310,208849",00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-05-17,10:55 AM,2024-05-18,10:55 AM,2024-05-17,10:55 AM,2024-06-25,12:25 PM,2024-05-17,10:55 AM
378017,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-05-17 11:04:00,2024-05-18 11:04:00,2024-05-17 11:04:00,2024-05-23 10:02:00,04,412P,"Dewalt St & Irby St,  Houston,  Texas,  77088","Emergency remove fallen 30"" elm. Private tree blocking half of street. High priority. Tree not marked.",TREEMAINTENANCE,2024-05-17 11:04 AM,Derecho Storm - 5/16/24,435.75,"(Copied from Service Request 206314): ""Nearby resident was out with chainsaw and said he and neighbors will move debris out of street. Work order generated due to pending rain. ""","3, ZONE",206314,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-05-17,11:04 AM,2024-05-18,11:04 AM,2024-05-17,11:04 AM,2024-05-23,10:02 AM,2024-05-17,11:04 AM
378018,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-05-17 11:30:00,2024-05-18 11:30:00,2024-05-17 11:30:00,2024-08-14 09:45:00,A,411Q,"7650 Streamside Dr,  Houston,  Texas,  77088","Emergency trim tree branch partially blocking street and sidewalk. Private tree. 30"" Ash. Low priority.",TREEMAINTENANCE,2024-05-17 11:30 AM,,0.0,Tree is private. Street is passable.,"3, ZONE",206358,08 - Canceled. Work not approved by manager.,Tree Removal,Tree Removal Inspection,0.0,2024-05-17,11:30 AM,2024-05-18,11:30 AM,2024-05-17,11:30 AM,2024-08-14,09:45 AM,2024-05-17,11:30 AM
378019,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-05-17 12:54:00,2024-06-16 12:54:00,2024-05-17 12:54:00,2025-11-13 21:17:00,C,493P,"Saulnier St & Buckner St,  Houston,  Texas,  77019",Prune 2 private willow for street clearance and limbs putting pressure on communication lines,TREEMAINTENANCE,2024-05-17 12:54 PM,,157.5,Canceling work order. Property owner is responsible for clearing the limbs away from the communication lines.,"2, ZONE",206329,08 - Canceled. Work not approved by manager.,Tree Trim,Tree Trim Inspection,0.0,2024-05-17,12:54 PM,2024-06-16,12:54 PM,2024-05-17,12:54 PM,2025-11-13,09:17 PM,2024-05-17,12:54 PM
378022,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-05-17 13:31:00,2024-05-18 13:31:00,2024-05-17 13:31:00,2024-05-23 22:50:00,C,452P,"1500 Stonecrest Dr,  Houston,  Texas,  77018",Remove the fallen private pine partially blocking the street for road and sidewalk clearance. Low priority ,TREEMAINTENANCE,2024-05-17 01:31 PM,,435.75,Canceling WO. Tree is private and street is passable.,"3, ZONE",206337,08 - Canceled. Work not approved by manager.,Tree Trim,Tree Trim Inspection,0.0,2024-05-17,01:31 PM,2024-05-18,01:31 PM,2024-05-17,01:31 PM,2024-05-23,10:50 PM,2024-05-17,01:31 PM
