"workorderid","description","priority","status","submit_to","proj_start_date","proj_finish_date","actual_start","actual_finish","shop","map_page","address","location","category","date_initiated","project","total_cost","comments","zone","request_ids","resolution","sr_problem_code","sr_description","sr_priority","proj_difference","actual_difference","request_id1","request_id2","request_id3","request_id4","request_id5","request_id6","request_id7","request_id8","request_id9"
383288,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2024-07-30 10:28:00","2024-07-31 10:28:00","2024-08-02 12:00:00","2024-10-18 12:00:00",A,"411P","6010 Previn Ct (Inwood Forest Park)",Remove uprooted sugarberry on city property at backside of address. Access the area from Green Lawn side of 6003 Green Falls Dr.  Can send photo if needed.,TREEMAINTENANCE,"2024-07-30 10:28:00",Hurricane Beryl - 7/8/24,435.75,Invoice #172163.,"3, ZONE","211817","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,0,1,77,"211817","","","","","","","",""
383289,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE","2024-07-30 10:30:00","2024-08-09 10:30:00","2024-07-30 10:30:00","2025-01-16 10:07:00","03","493Z","3336 Simmons St,  Houston,  Texas,  77004"," Prune 18"" Hackberry broken and hanging limbs, on alleyway, at indicated location    ",TREEMAINTENANCE,"2024-07-30 10:30:00",Hurricane Beryl - 7/8/24,84.0,"(Copied from Service Request 211819): ""Customer requesting removal of tree fell from alley onto private lot""","6, ZONE","211819,211844","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,0,10,169,"211819","211844","","","","","","",""
383290,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2024-07-30 10:39:00","2024-08-29 10:39:00","2024-11-15 12:00:00","2025-02-24 12:00:00",D,"415J","6341 Mount Houston Rd,  Houston,  Texas,  77050","Remove 16"" oak on left side of address",TREEMAINTENANCE,"2024-07-30 10:39:00",FY25 - Prime Trees,157.5,Invoice #176955.,"4, ZONE","210944","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,0,30,101,"210944","","","","","","","",""
383291,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2024-07-30 10:54:00","2024-08-29 10:54:00","2024-11-15 12:00:00","2025-01-14 12:00:00",B,"414R","5717 Cobalt St,  Houston,  Texas,  77016","Trim 15"" pecan infront of address for deadwood removal",TREEMAINTENANCE,"2024-07-30 10:54:00","",84.0,"Per contractor, trimming complete upon arrival. See email attached. Work order cancelled.","4, ZONE","211454","07 - Canceled. Work already completed upon arrival.",Tree Removal,Tree Removal Inspection,0,30,60,"211454","","","","","","","",""
383292,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2024-07-30 10:55:00","2024-08-29 10:55:00","2024-10-02 12:00:00","2024-11-27 12:00:00",I,"494S","4315 Clay St,  Houston,  Texas,  77023","Prune +45"" liveoakfor roofclearance,  at indicatedaddress.              ",TREEMAINTENANCE,"2024-07-30 10:55:00",FY25 - Prime Trees,136.5,Invoice #173753.,"5, ZONE","211456","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,30,56,"211456","","","","","","","",""
383294,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2024-07-30 11:28:00","2024-07-31 11:28:00","2024-08-02 12:00:00","2024-08-21 12:00:00",B,"415W","10426 Kelburn Dr (Gleason Park)",Remove 3 fallen trees on right side of park and 1 pine leaning over playground resting on another pine. High priority ,TREEMAINTENANCE,"2024-07-30 11:28:00",Hurricane Beryl - 7/8/24,945.0,Invoice #168520,"4, ZONE","211672","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,1,1,19,"211672","","","","","","","",""
383295,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,ISSUED,"UF, CONTRACTOR","2024-07-30 11:32:00","2024-08-29 11:32:00","2024-08-12 12:00:00","2024-08-29 11:32:00",B,"415W","10426 Kelburn Dr (Gleason Park)","Remove and stump grind 2 dead trees in park one 13"" loblolly pine, and one 22"" post oak ",TREEMAINTENANCE,"2024-07-30 11:32:00",Hurricane Beryl - 7/8/24,477.75,"(Copied from Service Request 211672): ""Left voicemail stating we will have an emergency work order created to remove the 2 fallen pines behind the address. One tree fell on fence. 2 other emergencies, one fallen tree and one leaning oineover playgrou","4, ZONE","211672","10 - Escalated Work Order",Tree Removal,Tree Removal Inspection,1,30,16,"211672","","","","","","","",""
383296,REMOVAL BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE","2024-07-30 11:35:00","2024-08-09 11:35:00","2024-07-30 11:35:00","2025-01-13 08:30:00","03","415W","10426 Kelburn Dr (Gleason Park)","Remove one dead 8"" loblolly pine along roadway in park ",TREEMAINTENANCE,"2024-07-30 11:35:00",Hurricane Beryl - 7/8/24,0.0,"(Copied from Service Request 211672): ""Left voicemail stating we will have an emergency work order created to remove the 2 fallen pines behind the address. One tree fell on fence. 2 other emergencies, one fallen tree and one leaning oineover playgrou","4, ZONE","211672","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,1,10,166,"211672","","","","","","","",""
383297,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE","2024-07-30 11:36:00","2024-08-09 11:36:00","2024-07-30 11:36:00","2024-08-16 12:54:00","06","572J","13220 Landmark St,  Houston,  Texas,  77045 (Brentwood Park)",Prune two live oak trees for utility box clearance and for swing clearance. One is located next to utility box and the second oak is located near swing set. ,TREEMAINTENANCE,"2024-07-30 11:36:00","",183.75,"(Copied from Service Request 209818): ""Work order created for tree trimming ""","7, ZONE","209818","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,10,17,"209818","","","","","","","",""
383298,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2024-07-30 12:03:00","2024-07-31 12:03:00","2024-08-02 12:00:00","2024-12-05 12:00:00",A,"451S","1909 Restridge Dr, Houston, Texas, 77055","Trim broken and hanging branches and deadwood of 2 water oaks in front of address, and trim 1 private green Ash across the street of same address.",TREEMAINTENANCE,"2024-07-30 12:03:00",Hurricane Beryl - 7/8/24,315.0,Invoice #173753.,"3, ZONE","211822","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,1,125,"211822","","","","","","","",""
383299,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2024-07-30 12:18:00","2024-08-29 12:18:00","2024-09-24 12:00:00","2024-12-03 12:00:00",K,"572J","13220 Landmark St,  Houston,  Texas,  77045 (Brentwood Park)",Remove and stump grind dead trees within park. There are a total of eight trees. ,TREEMAINTENANCE,"2024-07-30 12:18:00",FY25 - Prime Trees,855.75,Invoice #173903.,"7, ZONE","209819","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,0,30,70,"209819","","","","","","","",""
383302,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2024-07-30 12:54:00","2024-08-29 12:54:00","2024-10-03 12:00:00","2025-07-05 12:00:00",C,"492V","2034 W Main St,  Houston,  Texas,  77098 (Montrose)","Remove and stump grind 32"" willow oak",TREEMAINTENANCE,"2024-07-30 12:54:00",Hurricane Beryl - 7/8/24,582.75,Invoice #185189.,"2, ZONE","211849,212679","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,0,30,275,"211849","212679","","","","","","",""
383305,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR","2024-07-30 13:01:00","2025-07-30 13:01:00","2024-07-30 13:01:00","2024-07-30 12:00:00",B,"454R","7126 Apache St,  Houston,  Texas,  77028","2 Live Oak - 1 1/2"" caliper ",TREEPLANTING,"2024-07-30 13:01:00","",0.0,"(Copied from Service Request 207584): ""Customer replied, ""Thank you for this information. I have revised the site plan for your review. Let me know if you have any questions.""

See email attached.""","4, ZONE","207584","00 - Work completed by in-house or contractor.",Tree Protection Rev,Tree Protection Review Inspection,6,365,-1,"207584","","","","","","","",""
383306,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2024-07-30 13:07:00","2025-07-30 13:07:00","2024-09-17 12:00:00","2025-04-10 12:00:00",C,"452W","1311 Seaspray Ct,  Houston,  Texas,  77008",Remove the uprooted stump of hackberry tree at the backside of the address in Jaycee park. Call customer at 7138195394 to confirm that they removed their broken fence before routing this WO. ,TREEMAINTENANCE,"2024-07-30 13:07:00",FY25 - Prime Trees,141.75,Invoice #180320.,"3, ZONE","211197","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,0,365,205,"211197","","","","","","","",""
383308,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2024-07-30 13:25:00","2024-08-29 13:25:00","2024-11-15 12:00:00","2024-12-26 12:00:00",B,"454C","5202 Antha St,  Houston,  Texas,  77016","Remove 18"" red cedar on left side of driveway ",TREEMAINTENANCE,"2024-07-30 13:25:00",FY25 - Prime Trees,157.5,Invoice #174648.,"4, ZONE","209835","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,30,41,"209835","","","","","","","",""
383309,REMOVAL BY CONTRACTOR,1,CLOSED,"UF, CONTRACTOR","2024-07-30 13:33:00","2024-07-31 13:33:00","2024-08-02 12:00:00","2024-10-17 12:26:00","03","452T","1831 W 23rd St (Little Thicket Park)","Remove 3 broken/fallen trees inside Little Thicket Park. Two trees near basketball court and one hanging over walking trail. Can place debris in natural area away from walking trail and mowed area. 
",TREEMAINTENANCE,"2024-07-30 13:33:00",Hurricane Beryl - 7/8/24,404.25,Invoice #171677,"3, ZONE","211638","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,1,1,76,"211638","","","","","","","",""
383310,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2024-07-30 13:37:00","2024-08-09 13:37:00","2024-08-09 12:00:00","2024-09-12 12:00:00",K,"611B","6102 Quiet Village Ct,  Houston,  Texas,  77053",Trim two live oaks for street and sidewalk clearance and for 8 feet over roof. located on side of home,TREEMAINTENANCE,"2024-07-30 13:37:00",FY25 - Prime Trees,178.5,Invoice #169433,"7, ZONE","211508","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,10,34,"211508","","","","","","","",""
383311,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2024-07-30 13:43:00","2024-08-29 13:43:00","2024-11-15 12:00:00","2024-12-26 12:00:00",B,"454D","9918 Shady Dr,  Houston,  Texas,  77016","Trim 1 26"" willow oak and 1 34"" water oak for deadwood and broken branches. ",TREEMAINTENANCE,"2024-07-30 13:43:00",FY25 - Prime Trees,199.5,Invoice #174648.,"4, ZONE","210594,211186,213669","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,30,41,"210594","211186","213669","","","","","",""
383312,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR","2024-07-30 13:51:00","2025-07-30 13:51:00","2024-07-30 13:51:00","2024-07-30 12:00:00",D,"574T","5285 Schurmier Rd (Sentry Equipment Corp)","3 Live Oak - 30 gallon 
4 Catalpa - 30 gallon",TREEPLANTING,"2024-07-30 13:51:00","",0.0,"(Copied from Service Request 210788): ""There are  three +20"" inches live oaks and one 10-15"" live oak at front set inside the property.  All trees looks good. Two more small crape myrtle around 5"" inside the property at front set. 
Just between pond","6, ZONE","210788","00 - Work completed by in-house or contractor.",Tree Protection Rev,Tree Protection Review Inspection,7,365,-1,"210788","","","","","","","",""
383313,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2024-07-30 14:00:00","2024-07-31 14:00:00","2024-08-02 12:00:00","2024-09-12 12:00:00",K,"611D","15817 Ridgeroe Ln,  Houston,  Texas,  77053",Remove broken and hanging tree limbs from two live oak trees in front of property. Low priority ,TREEMAINTENANCE,"2024-07-30 14:00:00",Hurricane Beryl - 7/8/24,178.5,Invoice #169433,"7, ZONE","211850","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,1,41,"211850","","","","","","","",""
383314,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE","2024-07-30 14:04:00","2024-07-31 14:04:00","2024-07-30 14:04:00","2024-08-02 13:35:00","09","452U","840 W 23rd St (Wright Bembry Park)","Remove 4 dead and leaning trees inside Wright Bembry Park. Leaning Crape Myrtles, dying Burr oak and leaning Elm by W 23rd St and one dead Crape Myrtle in W 22nd St side. All <10"" dia.",TREEMAINTENANCE,"2024-07-30 14:04:00",Hurricane Beryl - 7/8/24,0.0,"(Copied from Service Request 211791): ""Several storm damaged trees at Wright-bembry park (leaning, dead branches etc)""","3, ZONE","211791","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,1,2,"211791","","","","","","","",""
383315,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE","2024-07-30 14:05:00","2024-07-31 14:05:00","2024-07-30 12:00:00","2024-07-30 12:00:00",I,"575P","8118 Holiday Ln,  Houston,  Texas,  77075",Clear trees blocking road.,TREEMAINTENANCE,"2024-07-30 14:05:00",Hurricane Beryl - 7/8/24,252.0,Completed by Grounds crew on 07/30/2024.,"6, ZONE","211771","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,0,1,0,"211771","","","","","","","",""
383316,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE","2024-07-30 14:09:00","2024-07-31 14:09:00","2024-07-30 14:09:00","2024-08-02 13:43:00","10","452U","840 W 23rd St (Wright Bembry Park)",Trim all dead/broken and hanging branches of 13 trees along the walking trail of Wright Bembry Park. ,TREEMAINTENANCE,"2024-07-30 14:09:00",Hurricane Beryl - 7/8/24,897.75,"(Copied from Service Request 211791): ""Several storm damaged trees at Wright-bembry park (leaning, dead branches etc)""","3, ZONE","211791","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,1,2,"211791","","","","","","","",""
383317,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2024-07-30 14:14:00","2024-07-31 14:14:00","2024-08-02 12:00:00","2025-06-06 12:00:00",E,"336C","2600 Kingwood Dr,  Kingwood,  Texas,  77339",Prune broken and hanging limbs over sidewalk. High lift needed.,TREEMAINTENANCE,"2024-07-30 14:14:00",Hurricane Beryl - 7/8/24,84.0,"Per Forester, tree trimming completed. Work order cancelled. See email attached.","4, ZONE","211661","10 - Escalated Work Order",Tree Trim,Tree Trim Inspection,0,1,308,"211661","","","","","","","",""
385185,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2024-08-22 10:01:00","2024-09-21 10:01:00","2024-09-24 12:00:00","2025-05-08 12:00:00",K,"572F","3411 Angel Ln,  Houston,  Texas,  77045",Prune live oak tree infront of home. Pole#616632,TREEMAINTENANCE,"2024-08-22 10:01:00",FY25 - Prime Trees,84.0,Invoice #181553.,"7, ZONE","213195","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,30,226,"213195","","","","","","","",""
383320,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2024-07-30 14:22:00","2024-07-31 14:22:00","2024-08-02 12:00:00","2025-11-16 12:00:00",I,"496E","10815 Dunvegan Way (Herman Brown Park)",Remove fallen tree behind this residence - fell from Herman Brown Park.,TREEMAINTENANCE,"2024-07-30 14:22:00",Hurricane Beryl - 7/8/24,157.5,Invoice #191120.,"4, ZONE","211872","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,0,1,471,"211872","","","","","","","",""
383321,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2024-07-30 14:23:00","2024-07-31 14:23:00","2024-08-02 12:00:00","2024-09-12 12:00:00",K,"611C","16103 Bantam Ridge Ct,  Houston,  Texas,  77053",Trim live oak tree for broken and hanging tree limbs. Tree is located near drive way. Low priority ,TREEMAINTENANCE,"2024-07-30 14:23:00",Hurricane Beryl - 7/8/24,73.5,Invoice #169433,"7, ZONE","211781","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,1,41,"211781","","","","","","","",""
383325,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE","2024-07-30 14:25:00","2024-07-31 14:25:00","2024-07-30 14:25:00","2024-08-06 12:19:00","04","452Z","1000 W 12th St (Love Park)",Pick all the debris of fallen post oak on eastern side of the love park. ,TREEMAINTENANCE,"2024-07-30 14:25:00",Hurricane Beryl - 7/8/24,0.0,"(Copied from Service Request 211624): ""Per Jeremy, generate work order for fallen trees.""","3, ZONE","211624","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,1,1,6,"211624","","","","","","","",""
383619,TRIM BY CONTRACTOR,3,CREW,"UF, CONTRACTOR","2024-08-02 08:09:00","2024-08-03 08:09:00","2024-08-02 12:00:00","2024-08-03 08:09:00",C,"531Q","5155 Grape St,  Houston,  Texas,  77096",Prune broken and hanging limb over sidewalk next to driveway high priority ,TREEMAINTENANCE,"2024-08-02 08:09:00",Hurricane Beryl - 7/8/24,89.25,Prime Daily Route - 10/08/2024.,"5, ZONE","212127","10 - Escalated Work Order",Tree Trim,Tree Trim Inspection,1,1,0,"212127","","","","","","","",""
383330,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE","2024-07-30 14:42:00","2024-07-31 14:42:00","2024-08-02 12:00:00","2024-10-02 14:37:00","06","452Z","1205 Yale St (Milroy Park)","Remove one uprooted post oak inside Milroy Park. 
",TREEMAINTENANCE,"2024-07-30 14:42:00",Hurricane Beryl - 7/8/24,246.75,"(Copied from Service Request 211625): ""Per Jeremy, generate work order for large fallen tree and split tree.""","3, ZONE","210300,211149,211625,214140,214554,215107","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,0,1,61,"210300","211149","211625","214140","214554","215107","","",""
383365,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CREW,"UF, CONTRACTOR","2024-07-30 16:17:00","2024-08-29 16:17:00","2024-12-10 12:00:00","2024-08-29 16:17:00",H,"494C","222 Shotwell St,  Houston,  Texas,  77020","Remove and stump grind dangerous 32"" Hackberry (broken and cavity on the trunk), at indicated location      ",TREEMAINTENANCE,"2024-07-30 16:17:00",FY26 - Prime Trees,582.75,Prime Daily Route on 02/04/2025.,"4, ZONE","211821","",Tree Removal,Tree Removal Inspection,3,30,-103,"211821","","","","","","","",""
383371,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2024-07-31 07:12:00","2024-08-30 07:12:00","2024-10-03 12:00:00","2025-06-20 12:00:00",H,"493D","2212 Gano St,  Houston,  Texas,  77009","Remove and stump grind 25 Willow oak, at indicated location    ",TREEMAINTENANCE,"2024-07-31 07:12:00",FY25 - Prime Trees,378.0,Invoice #184157.,"4, ZONE","211756,216911,217505,218729","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,0,30,260,"211756","216911","217505","218729","","","","",""
383373,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2024-07-31 07:46:00","2024-08-30 07:46:00","2024-09-23 12:00:00","2024-11-25 12:00:00",D,"493T","3121 San Jacinto St,  Houston,  Texas,  77004",Prune all trees around the building for 8'over roof clearance and away from building. 4 crape myrtle and 2 oaks,TREEMAINTENANCE,"2024-07-31 07:46:00",FY25 - Prime Trees,415.8,Invoice #173536.,"2, ZONE","209189","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,30,63,"209189","","","","","","","",""
