RequestId,Problem Code,Date Initiated,Description,Priority,Category,Submit To,Dispatch To,Address,Zone,Council District,Keymap,Zip Code,Status
222601,Tree Trim,2025-05-22 11:39 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","7047 Palmetto St,  Houston,  Texas,  77087","5, ZONE",I,535E,77087,CLOSED
222602,Tree Trim,2025-05-22 11:45 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - ERICKSON, IAN","3615 Keeland St,  Houston,  Texas,  77093","4, ZONE",H,454F,77093,CLOSED
222604,Tree Trim,2025-05-22 11:57 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - ERICKSON, IAN","6911 Market St,  Houston,  Texas,  77020","5, ZONE",H,494H,77020,ROUTE
222605,Tree Trim,2025-05-22 12:09 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - JONES, CODY","9824 Aldine Westfield Rd,  Houston,  Texas,  77093","4, ZONE",H,453D,77093,CLOSED
222608,Tree Trim,2025-05-22 01:04 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - ERICKSON, IAN","6600 Will Clayton Pkwy,  Humble,  Texas,  77338","4, ZONE",B,375A,77396,CLOSED
222609,Tree Removal,2025-05-22 01:06 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","4027 R V Mayfield Dr,  Houston,  Texas,  77088","3, ZONE",A,411U,77088,CLOSED
222610,Tree Stump Grinding,2025-05-22 02:13 PM,Tree Stump Inspection,0,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - LEIJA, DANIEL","2635 Greenbriar St,  Houston,  Texas,  77098","2, ZONE",C,492U,77098,CLOSED
222612,Tree Trim,2025-05-22 02:25 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - JONES, CODY","1736 Libbey Dr,  Houston,  Texas,  77018","3, ZONE",C,452J,77018,CLOSED
222621,Tree Trim,2025-05-22 03:25 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NAS, NO ANSWER","UF - JONES, CODY","1810 Luzon St,  Houston,  Texas,  77009","4, ZONE",H,493D,77009,CLOSED
222622,Tree Removal,2025-05-22 03:28 PM,Tree Removal Inspection,1,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - ERICKSON, IAN","400 Mercury Dr,  Houston,  Texas,  77013 (Herman Brown Park)","4, ZONE",I,496A,77013,CLOSED
222623,Tree Trim,2025-05-22 03:31 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","10002 Cliffwood Dr,  Houston,  Texas,  77035","7, ZONE",K,531V,77035,CLOSED
222625,Tree Removal,2025-05-22 04:22 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","9200 Bunny Run Dr,  Houston,  Texas,  77088","3, ZONE",B,412L,77088,CLOSED
222627,Tree Removal,2025-05-22 04:55 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","8201 N Bayou Dr,  Houston,  Texas,  77017 (Glenbrook Park - Swimming Pool)","5, ZONE",I,535Q,77017,CLOSED
222628,Tree Removal,2025-05-22 05:20 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - CASTILLO, ALEJANDRO","7514 Elm St,  Houston,  Texas,  77023","5, ZONE",I,535A,77023,CLOSED
222631,Tree Trim,2025-05-22 05:59 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - ERICKSON, IAN","Kress St & Gainesville St,  Houston,  Texas,  77020","4, ZONE",H,494D,77020,CLOSED
222632,Tree Trim,2025-05-22 06:38 PM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","2414 Emancipation Ave,  Houston,  Texas,  77004","5, ZONE",I,493R,77003,ROUTE
222637,Tree Trim,2025-05-23 07:28 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - CASTILLO, ALEJANDRO","4806 Paradise Ln,  Houston,  Texas,  77048","6, ZONE",D,573H,77048,CLOSED
222643,Tree Trim,2025-05-23 10:02 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - JONES, CODY","1305 Hyde Park Blvd,  Houston,  Texas,  77006","2, ZONE",C,493N,77006,CLOSED
222644,Tree Removal,2025-05-23 10:56 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NAS, NO ANSWER","UF - ERICKSON, IAN","6518 Hawkeye Ct,  Houston,  Texas,  77049","4, ZONE",I,456R,77049,CLOSED
222645,Tree Trim,2025-05-23 11:11 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","3501 Bloomfield St,  Houston,  Texas,  77051","6, ZONE",D,573B,77051,CLOSED
222646,Tree Removal,2025-05-23 11:14 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CDY, D365","UF - CASTILLO, ALEJANDRO","12800 Astoria Blvd,  Houston,  Texas,  77089","6, ZONE",D,617A,77089,CLOSED
222647,Tree Removal,2025-05-23 11:17 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - CASTILLO, ALEJANDRO","8902 Ferris Dr,  Houston,  Texas,  77096","7, ZONE",C,531P,77096,CLOSED
222648,Tree Removal,2025-05-23 11:32 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","1503 Briarpark Dr,  Houston,  Texas,  77042","2, ZONE",G,489R,77042,CLOSED
222649,Tree Removal,2025-05-23 11:59 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NAS, NO ANSWER","UF - JONES, CODY","1409 Hussion St,  Houston,  Texas,  77003","5, ZONE",I,494S,77003,CLOSED
222650,Tree Trim,2025-05-23 12:11 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - ERICKSON, IAN","312 Tite St,  Houston,  Texas,  77029","5, ZONE",I,495V,77029,CLOSED
222651,Tree Removal,2025-05-23 12:56 PM,Tree Removal Inspection,1,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","2649 Calumet St,  Houston,  Texas,  77004 (Riverside Park)","6, ZONE",D,533B,77004,ROUTE
222652,Tree Removal,2025-05-23 01:03 PM,Tree Removal Inspection,3,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","3011 N Macgregor Way,  Houston,  Texas,  77004","6, ZONE",D,533G,77004,ROUTE
222653,Tree Trim,2025-05-23 01:36 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","1902 Bauer Dr,  Houston,  Texas,  77080","3, ZONE",A,450U,77080,CLOSED
222654,Tree Trim,2025-05-23 01:42 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","Cullen Blvd & South Loop E,  Houston,  Texas,  77051","6, ZONE",D,533V,77051,CLOSED
222657,Tree Trim,2025-05-23 01:54 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NAS, NO ANSWER","UF - JONES, CODY","9902 Long Point Rd,  Houston,  Texas,  77055","3, ZONE",A,450W,77080,CLOSED
222658,Tree Removal,2025-05-23 02:12 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","1912 Albans Rd,  Houston,  Texas,  77005","7, ZONE",C,532D,77005,CLOSED
222660,Tree Trim,2025-05-23 02:36 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - ERICKSON, IAN","910 Canadian St,  Houston,  Texas,  77009","4, ZONE",H,453V,77009,CLOSED
222661,Tree Trim,2025-05-23 02:39 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","Bunker Hill Rd & Long Point Rd,  Houston,  Texas,  77055","3, ZONE",A,450X,77080,CLOSED
222662,Tree Trim,2025-05-23 03:36 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","9902 Long Point Rd,  Houston,  Texas,  77055","3, ZONE",A,450W,77080,CLOSED
222663,Tree Trim,2025-05-23 03:51 PM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - NAS, NO ANSWER","UF - JONES, CODY","2017 Lubbock St,  Houston,  Texas,  77007","2, ZONE",H,493K,77007,ROUTE
222665,Tree Trim,2025-05-23 05:04 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","12306 Braesridge Dr,  Houston,  Texas,  77071","7, ZONE",K,570G,77071,CLOSED
222666,Tree Trim,2025-05-23 05:13 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","10343 Hartsook St,  Houston,  Texas,  77034 (Houston Fire Station 52)","5, ZONE",E,576K,77034,CLOSED
222667,Tree Trim,2025-05-23 06:34 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - ERICKSON, IAN","415 Parker Rd,  Houston,  Texas,  77076","4, ZONE",H,413Y,77076,CLOSED
222668,Tree Removal,2025-05-23 06:34 PM,Tree Removal Inspection,1,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - ERICKSON, IAN","1101 Wakefield Dr,  Houston,  Texas,  77018","3, ZONE",C,452P,77018,ROUTE
222669,Tree Trim,2025-05-23 09:59 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - JONES, CODY","1014 La Rue St,  Houston,  Texas,  77019","2, ZONE",C,493N,77019,CLOSED
222670,Tree Trim,2025-05-24 02:57 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","4418 Bingle Rd,  Houston,  Texas,  77092 (Nacol Park)","3, ZONE",A,451E,77092,CLOSED
222671,Tree Trim,2025-05-24 05:33 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - JONES, CODY","1014 La Rue St,  Houston,  Texas,  77019","2, ZONE",C,493N,77019,CLOSED
222672,Tree Trim,2025-05-24 12:32 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - ERICKSON, IAN","819 Pinemont Dr,  Houston,  Texas,  77018","3, ZONE",H,452G,77018,CLOSED
222673,Tree Trim,2025-05-24 01:38 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CDY, D365","UF - CASTILLO, ALEJANDRO","10927 Sagetrail Dr,  Houston,  Texas,  77089","6, ZONE",D,616B,77089,CLOSED
222675,Tree Trim,2025-05-24 06:03 PM,Tree Trim Inspection,1,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - JONES, CODY","350 N Post Oak Dr,  Houston,  Texas,  77024","2, ZONE",A,491H,77024,ROUTE
222676,Tree Trim,2025-05-24 09:18 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - CASTILLO, ALEJANDRO","4823 Allum Rd,  Houston,  Texas,  77045","7, ZONE",K,571H,77045,CLOSED
222677,Tree Trim,2025-05-25 08:30 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - ERICKSON, IAN","819 Pinemont Dr,  Houston,  Texas,  77018","3, ZONE",H,452G,77018,CLOSED
222678,Tree Removal,2025-05-25 02:58 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CDH, DOOR HANGER","UF - LEIJA, DANIEL","7926 Ridgeview Dr,  Houston,  Texas,  77055","3, ZONE",A,451S,77055,CLOSED
222679,Tree Removal,2025-05-25 07:14 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","5202 Beechnut St,  Houston,  Texas,  77096","7, ZONE",C,531P,77401,CLOSED
222680,Tree Removal,2025-05-26 05:01 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","Doud Rd & Heatherglen Dr,  Houston,  Texas,  77096","7, ZONE",C,531U,77096,CLOSED
222681,Tree Trim,2025-05-26 08:23 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - ERICKSON, IAN","331 Rouse St,  Houston,  Texas,  77020","4, ZONE",H,494D,77020,CLOSED
222682,Tree Removal,2025-05-26 09:56 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - ERICKSON, IAN","304 Stiles St,  Houston,  Texas,  77011","5, ZONE",H,494T,77011,CLOSED
222683,Tree Removal,2025-05-26 10:05 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - LEIJA, DANIEL","5318 Darlinghurst Dr,  Houston,  Texas,  77045","7, ZONE",K,571Q,77045,CLOSED
222684,Tree Removal,2025-05-26 10:57 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - JONES, CODY","11250 Briar Forest Dr,  Houston,  Texas,  77042","2, ZONE",G,489P,77042,CLOSED
222685,Tree Trim,2025-05-26 11:12 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - ERICKSON, IAN","915 Northwood St,  Houston,  Texas,  77009 (Montie Beach Park)","3, ZONE",H,453X,77009,CLOSED
222687,Tree Removal,2025-05-26 02:12 PM,Tree Removal Inspection,1,TREEMAINTENANCE,"UF - CPH, PHONE","UF - ERICKSON, IAN","7200 Karnauch Dr,  Houston,  Texas,  77028","4, ZONE",B,454M,77028,ROUTE
222688,Tree Removal,2025-05-26 05:40 PM,Tree Removal Inspection,3,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","7300 T.C. Jester Blvd,  Houston,  Texas,  77088","3, ZONE",A,411V,77088,ROUTE
222689,Tree Removal,2025-05-26 06:47 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - POLOVTSEV, SERA","Beverly St & Peddie St,  Houston,  Texas,  77008","3, ZONE",C,453W,77008,CLOSED
222690,Tree Removal,2025-05-26 08:35 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - CASTILLO, ALEJANDRO","5084 Bellfort St,  Houston,  Texas,  77033","6, ZONE",D,533Z,77033,CLOSED
222693,Tree Removal,2025-05-27 12:54 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - ERICKSON, IAN","6832 Avenue T,  Houston,  Texas,  77011","5, ZONE",I,494R,77011,CLOSED
222694,Tree Removal,2025-05-27 01:45 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - LEIJA, DANIEL","5007 Grape St,  Houston,  Texas,  77096","7, ZONE",C,531Q,77096,CLOSED
222695,Tree Trim,2025-05-27 02:03 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - CASTILLO, ALEJANDRO","Bellfort St & Cullen Blvd,  Houston,  Texas,  77033","6, ZONE",D,533Z,77051,CLOSED
222698,Tree Trim,2025-05-27 08:10 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - NAP, NO ACCESS","UF - CASTILLO, ALEJANDRO","Space Center Blvd & Pineloch Dr,  Houston,  Texas,  77062","5, ZONE",E,618F,77062,ROUTE
222700,Tree Removal,2025-05-27 08:16 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - ACOSTA, MELISSA","7322 Conley St,  Houston,  Texas,  77021","6, ZONE",D,533Q,77021,CLOSED
222701,Tree Code Violation,2025-05-27 08:29 AM,Tree Code Violation Inspection,0,TREEPROTECTION,"UF - CPH, PHONE","UF - JONES, CODY","14343 Still Meadow Dr,  Houston,  Texas,  77079","2, ZONE",G,488D,77079,CLOSED
222702,Tree Trim,2025-05-27 08:40 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - JONES, CODY","12407 Brandywyne Dr,  Houston,  Texas,  77077","2, ZONE",G,488R,77077,CLOSED
222705,Tree Trim,2025-05-27 09:11 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CDH, DOOR HANGER","UF - LEIJA, DANIEL","822 Le Green St,  Houston,  Texas,  77008","3, ZONE",C,453W,77008,CLOSED
222706,Tree Removal,2025-05-27 09:14 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - ERICKSON, IAN","1602 Laurel Springs Ln,  Kingwood,  Texas,  77339","4, ZONE",E,336E,77339,CLOSED
222707,Tree Trim,2025-05-27 09:23 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - LEIJA, DANIEL","3830 Goulburn Dr,  Houston,  Texas,  77045","7, ZONE",K,572N,77045,ROUTE
222708,Tree Removal,2025-05-27 09:29 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NAS, NO ANSWER","UF - LEIJA, DANIEL","2217 Nantucket Dr,  Houston,  Texas,  77057","2, ZONE",G,491S,77057,CLOSED
222709,Tree Trim,2025-05-27 09:38 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CDH, DOOR HANGER","UF - LEIJA, DANIEL","7926 Ridgeview Dr,  Houston,  Texas,  77055","3, ZONE",A,451S,77055,CLOSED
222710,Tree Removal,2025-05-27 09:47 AM,Tree Removal Inspection,3,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","3107 St Charles St,  Houston,  Texas,  77004","6, ZONE",D,493Y,77004,ROUTE
222713,Tree Trim,2025-05-27 10:23 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - ERICKSON, IAN","Irvington Blvd & Erin St,  Houston,  Texas,  77009","4, ZONE",H,453Y,77009,CLOSED
222714,Tree Trim,2025-05-27 10:23 AM,Tree Trim Inspection,1,TREEMAINTENANCE,"UF - CPH, PHONE","UF - ERICKSON, IAN","5819 Chrystell Ln,  Houston,  Texas,  77092 (Hazard Tree Removal Program)","3, ZONE",A,451F,77092,ROUTE
222716,Tree Removal,2025-05-27 10:35 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","11035 Ensbrook Dr,  Houston,  Texas,  77099","2, ZONE",F,569B,77099,CLOSED
222719,Tree Trim,2025-05-27 10:47 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","Martin Luther King Blvd & Van Fleet St,  Houston,  Texas,  77033","6, ZONE",D,534S,77033,CLOSED
222720,Tree Removal,2025-05-27 10:50 AM,Tree Removal Inspection,3,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","1212 Milford St,  Houston,  Texas,  77006","7, ZONE",C,493W,77006,ROUTE
222721,Tree Trim,2025-05-27 10:53 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - JONES, CODY","332 Westminster Dr,  Houston,  Texas,  77024","2, ZONE",A,491F,77024,CLOSED
222726,Tree Trim,2025-05-27 11:29 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","8427 Wier Dr,  Houston,  Texas,  77017","5, ZONE",I,535R,77017,CLOSED
222728,Tree Trim,2025-05-27 11:44 AM,Tree Trim Inspection,1,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","7555 Ashburn St,  Houston,  Texas,  77061","6, ZONE",I,535W,77061,ROUTE
222729,Tree Removal,2025-05-27 11:47 AM,Tree Removal Inspection,3,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - LEIJA, DANIEL","974 Highland Sound Ln,  Houston,  Texas,  77091","3, ZONE",B,452B,77091,ROUTE
222730,Tree Removal,2025-05-27 12:05 PM,Tree Removal Inspection,1,TREEMAINTENANCE,"UF - NAS, NO ANSWER","UF - LEIJA, DANIEL","4801 Woodway Dr,  Houston,  Texas,  77056","2, ZONE",G,491M,77056,ROUTE
222732,Tree Trim,2025-05-27 12:26 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","5471 Kuldell Dr,  Houston,  Texas,  77096","7, ZONE",C,531P,77096,CLOSED
222735,Tree Trim,2025-05-27 12:41 PM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - CASTILLO, ALEJANDRO","Space Center Blvd & El Dorado Blvd,  Houston,  Texas,  77062","5, ZONE",E,618F,77062,ROUTE
222740,Tree Trim,2025-05-27 02:24 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - JONES, CODY","2929 Jackson St,  Houston,  Texas,  77004","2, ZONE",D,493U,77004,CLOSED
222741,Tree Trim,2025-05-27 02:48 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CDY, D365","UF - CASTILLO, ALEJANDRO","1080 Clear Lake City Blvd,  Houston,  Texas,  77062","5, ZONE",E,617H,77062,CLOSED
222742,Tree Trim,2025-05-27 02:49 PM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","15419 Conifer Bay Ct,  Houston,  Texas,  77059","5, ZONE",E,618B,77059,ROUTE
222744,Tree Trim,2025-05-27 03:33 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","12103 Chessington Dr,  Houston,  Texas,  77031","7, ZONE",K,569D,77031,CLOSED
222745,Tree Removal,2025-05-27 05:07 PM,Tree Removal Inspection,3,TREEMAINTENANCE,"UF - CDH, DOOR HANGER","UF - LEIJA, DANIEL","2102 Swift Blvd,  Houston,  Texas,  77030","7, ZONE",C,532H,77030,ROUTE
222746,Tree Removal,2025-05-27 05:15 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CDY, D365","UF - CASTILLO, ALEJANDRO","2235 Harwell Dr,  Houston,  Texas,  77023","5, ZONE",I,534H,77023,CLOSED
222747,Tree Removal,2025-05-27 05:39 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CDY, D365","UF - ERICKSON, IAN","6411 Rosemary Ln,  Houston,  Texas,  77016","4, ZONE",B,415S,77016,CLOSED
222748,Tree Removal,2025-05-27 05:52 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","14338 Nat St,  Houston,  Texas,  77085","7, ZONE",K,570R,77085,CLOSED
222750,Tree Removal,2025-05-27 06:25 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - ACOSTA, MELISSA","9307 Seeker St,  Houston,  Texas,  77028","4, ZONE",B,455C,77028,CLOSED
222751,Tree Trim,2025-05-27 06:31 PM,Tree Trim Inspection,1,TREEMAINTENANCE,"UF - CDH, DOOR HANGER","UF - ERICKSON, IAN","935 Pizer St,  Houston,  Texas,  77009","3, ZONE",H,453X,77009,ROUTE
222752,Tree Trim,2025-05-27 08:28 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","8064 Meadowbrook Dr,  Houston,  Texas,  77017","5, ZONE",I,535U,77017,CLOSED
222753,Tree Trim,2025-05-27 09:07 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NAS, NO ANSWER","UF - LEIJA, DANIEL","1614 Halpern St,  Houston,  Texas,  77009","4, ZONE",H,493D,77009,CLOSED
222754,Tree Trim,2025-05-27 09:55 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - LEIJA, DANIEL","5206 Indigo St,  Houston,  Texas,  77096","7, ZONE",C,531P,77096,CLOSED
222755,Tree Trim,2025-05-27 10:43 PM,Tree Trim Inspection,1,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","11002 Jutland Rd,  Houston,  Texas,  77048","6, ZONE",D,573H,77048,ROUTE
222756,Tree Trim,2025-05-27 11:35 PM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","8026 E Hardy Rd,  Houston,  Texas,  77093","4, ZONE",H,453M,77093,ROUTE
222757,Tree Trim,2025-05-28 12:47 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","10934 Boone Loop Rd,  Houston,  Texas,  77099","2, ZONE",J,529T,77099,CLOSED
222761,Tree Trim,2025-05-28 08:27 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","3615 Penwood Way,  Houston,  Texas,  77023","6, ZONE",I,534K,77023,CLOSED
222763,Tree Trim,2025-05-28 08:40 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - CASTILLO, ALEJANDRO","6311 Reed Rd,  Houston,  Texas,  77087","6, ZONE",I,574C,77087,CLOSED
222764,Tree Trim,2025-05-28 08:40 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","1727 Cherryhurst St,  Houston,  Texas,  77006 (Cherryhurst Park)","2, ZONE",C,492V,77006,CLOSED
222765,Tree Removal,2025-05-28 08:46 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","643 Rutland,  Houston,  Texas,  77007 (Heights Hike and Bike Trail)","3, ZONE",C,492D,77007,CLOSED
222768,Tree Trim,2025-05-28 09:07 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","Revere St & Mimosa Dr,  Houston,  Texas,  77019","2, ZONE",G,492Q,77019,CLOSED
222769,Tree Trim,2025-05-28 09:10 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","4826 Grasilla Dr,  Houston,  Texas,  77045","7, ZONE",K,571H,77045,ROUTE
222770,Tree Trim,2025-05-28 09:16 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","4826 Grasilla Dr,  Houston,  Texas,  77045","7, ZONE",K,571H,77045,ROUTE
222771,Tree Trim,2025-05-28 09:28 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","819 E 37Th St,  Houston,  Texas,  77022","3, ZONE",H,453N,77022,CLOSED
222772,Tree Removal,2025-05-28 10:10 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - ERICKSON, IAN","15707 Old Creek Rd,  Houston,  Texas,  77060","4, ZONE",H,373W,77060,CLOSED
